ID,LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_0,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,default payment next month
27994,50000,2,1,2,29,0,0,2,0,0,0,6161,8998,8319,8672,9390,9861,3500,0,1282,1000,1000,3000,0
3943,60000,2,2,2,29,2,-1,-1,2,0,0,2469,59068,61284,58698,58033,57539,59068,4898,0,2300,2200,2110,0
21225,40000,1,2,1,47,0,0,2,2,3,2,34664,37611,36726,40985,40085,39354,3524,0,4898,0,0,1800,0
671,30000,2,2,2,34,2,-1,2,2,2,2,99568,32326,31840,37075,37662,36904,33000,33000,5810,1325,0,3095,0
3609,470000,1,1,2,35,0,0,0,0,0,0,211775,218246,218615,221365,137387,201955,9883,6000,6194,30364,100018,4817,0
3464,30000,2,3,2,22,-1,-1,0,-1,0,-1,-854,29393,27390,2390,780,24310,33404,1000,2390,0,48620,156,0
23611,50000,2,2,1,39,0,0,0,0,0,0,45989,47302,48330,47763,48578,49015,2081,2109,2049,1864,1923,1882,0
18775,310000,2,1,2,28,0,0,0,0,0,0,8193,43012,36780,31372,17308,35943,43003,2107,1246,346,30000,53000,0
22784,160000,2,3,3,36,-1,-1,0,-1,-1,-1,9330,31745,22829,6000,6000,0,31745,1049,6000,6000,0,4345,0
24362,360000,1,2,1,37,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0
10772,80000,1,3,1,46,2,2,0,0,0,0,40154,39021,21862,22297,22766,23531,80,1500,797,827,1144,666,0
21203,130000,1,1,2,48,0,0,0,0,0,0,102771,104003,102744,31384,30057,29206,4843,2608,2005,1180,1100,1234,0
11413,30000,1,2,1,31,0,0,0,0,0,0,29285,29390,30300,29463,29531,29901,1820,1730,1154,1034,1212,1054,0
9891,50000,1,1,2,42,-1,-1,0,0,0,0,12751,19660,14659,14951,14195,14471,22660,1300,519,518,515,528,0
22536,20000,2,2,1,37,0,0,0,0,0,0,19969,19568,19189,13708,11467,10614,1400,2000,1500,1000,1000,2000,0
25107,20000,1,1,2,50,0,0,0,-1,-1,-1,11462,9804,1436,363,363,-417,1212,1000,400,0,0,2000,0
11527,100000,2,2,1,49,-1,-1,-1,-1,-1,-1,10430,3313,490,6974,8018,8441,3313,490,6974,8018,8441,11461,0
11823,230000,2,1,1,35,-1,-1,-1,-1,-1,-1,1246,3284,4283,3476,3283,426,3312,4309,3549,3297,426,1390,0
245,30000,2,1,2,40,-1,-1,2,2,2,2,142,215,139,19,19,79,355,120,0,0,60,60,0
941,50000,2,1,2,25,0,0,0,0,0,2,42543,34629,27095,18538,20100,19630,1900,1428,600,3000,0,1000,0
19481,60000,2,2,1,39,0,0,0,-1,0,0,50615,50200,19567,29035,27762,27740,1619,1429,31426,969,998,1545,0
23038,220000,2,1,2,33,-1,2,-1,-1,-1,-1,652,326,1070,1163,2044,204,0,1070,1163,2049,204,4953,0
2509,60000,1,1,2,25,0,0,0,0,0,0,13123,14403,16150,17870,19571,21235,1500,2000,2000,2000,2000,1000,0
14299,30000,2,2,1,37,0,0,0,2,2,2,26168,27442,30165,29383,32739,33143,2000,3500,0,4000,1150,1000,0
19169,210000,2,2,1,40,-1,-1,-1,-1,-1,-1,10240,-660,117,4890,-356,4644,0,5000,5000,0,5000,1000,0
23628,360000,2,2,1,41,0,0,0,0,0,0,270553,255348,262153,260025,169474,130705,10900,12500,12500,7000,5000,5200,0
17539,130000,2,2,2,32,0,0,0,0,0,0,7469,8472,9143,9741,9713,9458,1138,1173,1138,477,400,600,0
5926,290000,2,2,1,53,-1,-1,-1,-1,-1,-1,1538,199,1440,1017,3798,4898,199,1440,1017,3798,4898,5034,0
8151,250000,2,1,2,30,0,0,0,0,-1,-1,21550,23932,37329,26339,4836,9655,3500,15054,7885,4836,9655,5000,0
7406,160000,2,4,1,39,1,-2,-2,-2,-2,-2,-18,-18,-18,-18,-18,-18,0,0,0,0,0,0,0
28760,200000,2,2,1,33,0,0,0,0,0,0,15126,14633,14918,16992,8967,8494,3000,2000,5000,2000,1000,2000,0
7009,20000,2,3,1,41,0,0,0,0,0,2,16208,16942,18255,18468,19715,19250,1300,1600,813,1700,0,831,0
7788,50000,1,3,2,49,0,0,0,0,0,0,34461,35582,40610,11292,3266,10012,2000,6000,2000,2200,10000,2100,0
23503,310000,2,2,2,31,0,0,0,2,2,0,86082,78328,78380,77102,66828,58520,3550,6000,2559,45,3033,3000,0
10353,360000,1,3,1,58,-1,-1,-1,-1,0,-1,1351,554,1090,780,390,388,554,1096,780,0,388,887,0
22686,210000,2,2,1,30,-1,2,-1,-1,-1,-1,857,1030,380,705,705,705,725,380,705,705,705,705,0
9160,120000,2,2,2,37,0,0,0,0,0,0,93822,96916,99051,99927,101541,103379,4848,4877,3625,3600,3751,3900,0
13056,230000,1,3,2,29,1,2,2,2,2,2,237332,236068,236702,236309,237399,229421,8000,10000,9000,9000,0,9100,0
18582,280000,2,1,1,26,-2,-2,-2,-2,-2,-2,4664,1578,646,3689,560,-150,1578,646,3689,560,0,1605,0
10271,50000,1,2,2,46,2,2,0,0,0,0,49423,48332,46043,18759,19161,19516,10,2000,655,688,666,649,0
16240,200000,2,3,1,37,-1,-1,-1,0,0,-1,10701,4251,5144,6807,51013,54416,4251,5144,2000,44406,54725,3000,0
7024,260000,2,2,1,42,0,0,0,0,0,2,50060,54213,49512,18657,33296,32622,5000,2655,800,15000,0,10000,0
10829,180000,2,4,2,26,0,0,0,0,0,0,252810,240518,39162,5461,2309,0,8013,3060,109,46,0,0,0
21122,170000,1,2,2,31,0,0,0,0,0,0,8024,9338,11673,12770,12971,13312,1610,2500,1600,711,700,700,0
26086,390000,2,1,2,38,-1,-1,-1,-1,0,0,4989,2056,8886,16396,12761,6707,2076,8926,16413,30,33,5900,0
9370,360000,2,2,2,25,0,0,0,0,0,0,336179,173781,161223,145172,131346,134135,6781,7226,5032,5346,15003,15011,0
14757,180000,1,1,2,28,0,0,0,0,0,0,180387,182361,184097,177870,169767,175867,9000,8500,8500,8000,14250,8000,0
15447,30000,1,2,2,22,0,0,0,0,0,0,30465,27943,14588,30158,29562,29818,1630,2231,16310,1051,1103,1003,0
29980,180000,1,1,1,32,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0
8903,270000,1,1,1,47,-1,0,0,-1,-1,-1,5908,8003,8156,5572,3697,19529,2222,2040,5599,3715,19626,2777,0
19367,180000,2,3,1,43,-1,-1,-1,-1,-1,0,3122,-26214,98834,34677,55634,44325,16,130000,40057,56000,10000,66000,0
22966,380000,2,1,1,33,0,0,0,0,0,0,372926,354068,327342,247528,128386,128820,13248,9543,6106,3013,3398,6067,0
15910,50000,2,3,2,28,1,3,3,2,2,2,40527,42066,41126,40165,42683,43843,2500,0,0,3200,2000,1700,0
20151,50000,2,1,1,40,0,0,0,0,0,0,48519,35968,29453,26660,26235,27647,1800,1755,1500,1101,2000,1135,0
9304,500000,1,2,2,32,-2,-2,-2,-2,-2,-2,71731,75357,62407,63706,59452,47868,25487,80389,50132,22208,30167,25036,0
10725,180000,2,2,2,26,-1,-1,-1,-1,-1,-1,5000,1600,2700,12000,0,1995,1600,2700,12000,0,1995,0,0
10667,100000,2,2,1,29,2,2,0,0,2,2,75242,73482,76628,82320,83359,85837,0,5000,7000,2500,4000,0,0
2300,80000,2,2,2,33,0,-1,-1,0,-1,-1,17254,811,1533,722,811,337,1000,1533,0,900,337,1000,0
21968,120000,2,2,2,28,0,0,0,0,-2,-2,48499,48684,6344,0,0,0,1621,1000,1326,0,0,0,0
19508,240000,2,2,1,32,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0
19427,180000,2,2,2,43,0,0,0,0,0,-2,152122,98901,101689,102925,0,0,10000,6500,5000,0,0,0,0
25664,70000,2,3,1,42,0,0,0,0,0,0,22068,30307,30570,31367,32163,32975,29500,2000,2000,2000,2000,1780,0
16348,220000,2,2,2,33,2,2,2,2,0,0,153664,156646,158994,154506,126399,129357,7000,6300,0,5000,5000,5000,0
21875,60000,2,2,2,23,0,0,0,0,0,0,56397,57112,58057,59006,39578,38973,2039,2250,2060,1506,1500,1500,0
11680,100000,2,3,2,48,-1,-1,-1,0,0,0,16584,16009,64886,66202,72526,74323,16137,64886,2353,10000,3000,2670,0
15590,500000,1,3,1,52,-1,-1,-1,-1,-1,-1,30561,38207,18008,29158,11484,103340,38219,18008,29248,11484,103340,28524,0
1149,140000,2,1,2,30,1,2,0,0,0,0,149389,145757,144229,144470,144386,120586,0,5350,5555,5836,4191,4341,0
4717,80000,1,3,1,38,0,0,0,0,0,0,19277,20060,20977,20695,18587,20767,1400,1306,1019,685,2500,0,0
24861,200000,1,1,2,38,-1,-1,-1,-1,-1,2,3810,3056,8519,776,5335,4536,3063,8568,776,5335,0,664,0
893,80000,2,2,1,32,0,0,0,0,0,-2,28408,25695,11553,2350,0,0,1259,1035,1600,0,0,0,0
28913,240000,2,2,1,38,0,0,0,0,0,0,231990,202714,199711,203767,208015,220109,10028,7711,7767,8015,15829,9000,0
27568,180000,1,3,2,55,0,0,0,0,0,0,193095,186835,182287,159992,145387,137632,6900,7100,5659,5100,4900,4400,0
9157,180000,2,2,1,39,0,0,0,0,0,0,46202,47359,48316,28220,29260,30173,2200,2111,1015,1500,1400,5350,0
23743,20000,2,2,1,51,2,2,2,2,0,0,17612,18820,19717,18701,18726,18501,1800,1500,0,1000,1000,1000,0
14911,310000,2,1,2,27,0,0,0,0,0,0,115126,105687,102306,93929,87681,73479,5222,5197,4000,5000,3980,3271,0
19798,220000,2,1,1,47,-1,-1,-1,-1,-1,-1,3148,4206,30770,949,3359,619,4206,30775,949,3359,619,6641,0
14320,310000,1,1,1,37,0,0,0,0,0,0,190704,194111,144855,149146,198027,202293,7787,6000,7000,75593,7000,7000,0
28729,20000,2,2,2,30,0,0,0,0,0,0,21302,18842,19370,19355,17155,18660,1300,1800,1106,435,1599,1000,0
13867,30000,1,3,1,36,-1,-1,-1,-1,0,-1,1493,1555,390,780,390,390,1858,390,780,0,390,0,0
27725,30000,2,3,2,24,1,-2,-1,0,0,0,0,0,1469,2432,827,0,0,1469,1008,300,0,0,0
4721,410000,1,1,1,38,-1,-1,-1,-1,-1,-1,10867,2719,0,11900,478,387,2719,0,11900,478,387,0,0
635,110000,1,3,1,56,0,0,0,0,0,0,46486,35758,34323,30452,22628,23468,4086,1428,1318,2171,3198,4976,0
16200,50000,2,3,2,34,0,0,0,0,0,0,60170,48000,50192,50451,49086,34161,3000,3000,5000,3000,1000,711,0
4626,500000,2,3,2,40,0,0,0,0,0,0,264961,237006,139311,128095,181304,219929,20078,30141,30000,60000,50000,30000,0
13117,500000,1,1,2,31,-2,-2,-1,0,-1,-1,81252,14979,26089,13333,13256,106200,16527,27243,1000,13256,106354,213405,0
19885,500000,2,1,2,31,1,-1,-1,-1,-1,0,29091,5763,15673,9393,69526,37940,5763,15691,9393,69526,5000,20000,0
26976,180000,1,2,2,28,1,1,-2,-2,-2,-1,23638,-46,-46,-46,-46,1154,3000,0,0,0,1200,44338,0
19457,260000,2,1,2,36,-2,-2,-2,-2,-2,-2,0,132,1109,1181,-18,3791,132,1119,1186,18,3809,1917,0
11874,100000,1,2,1,29,2,2,2,3,3,2,82781,85536,90018,91151,89429,91185,5000,6800,3500,0,3400,3500,0
4712,130000,2,3,1,42,0,0,0,0,0,0,127524,127839,128380,97713,96245,95779,5051,5101,3600,3501,3800,3412,0
10209,50000,2,1,0,45,-1,-1,-2,-2,-1,2,4736,0,0,0,4881,4634,0,0,0,4881,0,0,0
28218,160000,2,3,1,38,0,0,0,0,0,0,151963,141884,143428,146289,128133,124606,5100,7100,7500,4500,5000,4800,0
28986,180000,2,2,2,35,1,-2,-2,-1,-1,-2,0,0,0,900,0,0,0,0,900,0,0,0,0
9013,100000,2,2,1,29,1,4,3,2,2,2,85264,83376,81445,82710,84242,82730,0,0,3200,3000,0,3300,0
522,410000,2,2,2,27,1,-1,0,0,0,0,-58,32991,36465,44310,62408,61420,33049,16000,8700,18775,15000,5350,0
22411,10000,2,2,2,37,-1,-1,-1,-1,0,0,6993,4165,5794,9576,7818,7580,6495,5794,9585,7580,152,390,0
14943,240000,2,1,2,26,1,-1,-1,-1,-1,-1,0,189,651,0,127,0,189,651,0,127,0,0,0
2807,30000,1,2,2,38,0,0,0,0,0,0,28637,28711,29138,28852,28487,27788,2002,2002,1503,2006,2005,3000,0
9850,100000,2,1,2,25,0,0,0,0,0,0,11801,12905,14378,14838,15447,16539,1600,2000,1000,1000,1500,0,0
9868,360000,1,1,1,40,-2,-2,-2,-2,-2,-1,1126,3449,3168,1469,1833,1449,3455,3168,1469,1833,1449,0,0
21219,160000,1,2,2,34,0,0,0,0,0,0,144953,112501,115108,104295,61950,0,6000,5950,5128,3500,0,0,0
6644,20000,1,1,2,29,0,0,2,0,0,0,14897,17512,16926,17368,17959,19023,3170,0,1000,1000,3000,0,0
1449,10000,1,3,2,34,0,0,0,0,0,0,8813,8464,9474,9716,9960,10188,2148,1158,400,400,400,300,0
28274,230000,2,1,2,31,-2,-2,-2,-2,-2,-2,-7,6785,0,147,0,0,6792,0,147,0,0,176,0
24309,420000,1,1,1,43,-2,-2,-2,-2,-2,-2,3542,2967,2977,2987,3624,3165,3010,3035,3029,3637,3222,3025,0
16500,50000,1,2,2,23,-1,-1,-1,0,0,0,2680,-1045,44316,45361,46135,46029,0,45361,1800,1503,1735,1724,0
24553,150000,1,2,1,34,0,0,2,2,2,2,122375,132631,129099,136717,133030,141193,12300,0,11300,0,10500,5200,0
16022,200000,2,1,1,35,-1,-1,2,-1,-1,-1,316,734,418,424,424,424,734,0,424,424,424,608,0
11257,110000,2,2,1,24,0,0,0,0,0,2,42667,43734,43495,43504,45987,44274,2600,1667,1525,4000,0,3000,0
2055,50000,1,2,1,55,0,0,0,0,0,0,50528,50541,49345,20238,18646,19034,2100,1305,1201,663,684,652,0
17294,50000,2,2,1,44,0,0,0,0,-2,-2,13226,14470,15000,0,0,0,1470,1000,0,0,0,0,0
16550,150000,1,1,2,29,2,0,0,0,0,0,7562,10609,14101,17523,18914,28516,3500,4000,4000,2000,10000,4000,0
13053,50000,2,2,2,23,0,0,0,0,0,0,49100,47910,32842,19748,19403,19536,15000,2024,5004,1000,1000,1000,0
27128,150000,1,1,1,35,-1,-1,-1,-1,-1,-1,18786,6879,16643,4869,9157,9624,6879,16701,4883,9199,9652,443,0
13229,230000,2,1,2,33,0,0,0,0,0,0,228639,226778,184466,157857,131706,62237,10075,10135,6034,10000,3000,5000,0
20998,80000,1,2,1,38,0,0,0,0,0,-1,40356,25023,16392,7467,6727,994,1631,1432,1000,520,1097,2236,0
22330,110000,2,1,2,27,0,0,0,0,0,0,52426,45107,44310,34820,36005,25976,1772,1900,1815,2000,1500,2000,0
16412,200000,2,2,2,38,0,0,0,0,0,0,14956,9023,4963,5418,5131,5741,5000,1155,1000,103,1000,109,0
5552,20000,1,2,1,40,1,2,2,0,0,0,15919,16939,16374,16604,16837,17357,1570,0,800,650,800,1000,0
21971,200000,2,2,1,28,0,0,0,-1,0,0,5733,4426,3559,22458,20888,17875,2023,2018,22491,7521,2000,3000,0
13701,10000,2,2,2,28,0,0,0,0,0,-1,7797,8893,9665,9862,4854,1430,1228,1000,197,1597,1430,1184,0
29063,450000,2,1,1,54,-2,-2,-2,-2,-2,-2,2500,0,0,0,0,0,0,0,0,0,0,0,0
2233,80000,2,1,2,25,-2,-2,-2,-1,-1,-1,1174,0,0,5526,3292,12792,0,0,5526,3292,12807,600,0
27621,80000,2,2,2,22,0,0,0,0,0,0,1742,2524,5097,6107,7141,7355,1200,3000,1500,1500,700,500,0
12568,150000,1,2,1,30,-2,-2,-2,-2,-2,-2,116778,59731,89742,116067,97725,76466,60367,100483,116567,50156,10383,316,0
20502,150000,1,2,2,28,0,0,0,0,0,0,129151,101260,94545,93810,82668,64924,3501,3516,3003,2578,2300,2300,0
6330,140000,2,1,2,31,0,0,0,0,0,0,71066,55271,50706,48847,47437,42576,2042,1958,1501,1619,1514,1553,0
24220,290000,1,2,2,30,-1,-1,3,2,-1,-1,792,264,264,264,260,4738,264,0,0,260,4746,53902,0
28381,460000,2,2,2,33,0,0,-1,-1,-1,-1,8316,11672,1110,1927,5621,1703,6018,1110,1927,5649,1703,2009,0
13099,460000,1,2,2,30,0,0,0,0,0,0,396155,367501,257836,388058,324478,313547,15299,7524,324097,12039,12006,12272,0
26135,210000,2,2,1,29,-2,-2,-2,-2,-2,-2,3814,-6,6456,0,2746,11613,0,6462,0,2746,11613,11753,0
3120,260000,1,1,2,28,-1,-1,-1,-1,-1,-1,76996,11515,13392,22209,54807,62534,11515,13419,22209,54807,62534,37935,0
27723,140000,2,1,2,24,2,0,0,0,2,0,778,982,1206,5430,4460,8429,980,1000,5000,0,5000,10000,0
20716,180000,1,3,1,39,0,0,0,0,0,0,24068,25071,26103,27113,27495,27914,1706,1738,1748,1130,1011,1016,0
490,260000,2,1,1,34,-1,-1,-1,-1,-1,-1,16426,6088,4663,3885,4414,2514,6277,4663,4140,4414,2646,7725,0
6758,30000,1,2,2,24,0,0,0,-1,-1,2,25063,22275,0,517,25420,24863,1545,0,1517,25420,0,980,0
7370,50000,1,2,1,37,0,0,0,0,-2,-2,23607,24921,25775,0,0,0,2000,1800,0,0,0,0,0
25789,200000,2,1,2,33,-2,-2,-2,-2,-2,-2,9099,3771,664,0,641,5506,3775,664,0,641,5506,1847,0
6063,90000,2,2,1,27,-1,-1,0,0,0,0,1767,17684,18382,21415,6654,10323,17684,3000,5000,3000,5000,7000,0
22746,360000,2,2,2,31,0,0,0,0,0,0,49011,62438,77461,79025,75556,63097,15000,20000,3500,2300,5000,5000,0
25063,130000,1,3,2,54,2,0,0,0,0,0,98285,94075,92857,95351,95525,96980,4300,4300,7400,3600,4000,4000,0
16104,10000,2,2,1,37,-1,4,3,2,2,2,3305,2870,2440,2510,2641,2222,0,0,500,400,0,36,0
26498,90000,2,3,1,52,0,0,0,0,0,0,42567,43578,44881,43906,43767,43619,2022,2325,1510,1199,2380,1204,0
13157,150000,1,2,1,66,0,0,0,0,0,0,190790,167666,145132,148054,146358,145253,4942,4875,4085,4113,4074,4820,0
1167,200000,1,1,2,52,0,0,0,0,0,0,115702,113576,109812,104567,100541,96495,5517,5381,3838,3589,3397,3296,0
24985,50000,1,3,0,39,0,0,0,0,0,0,31514,32346,26223,25791,19476,19066,1710,1787,1295,825,684,784,0
16868,400000,1,1,1,38,1,2,2,2,-1,0,36838,26214,16199,3320,111353,103569,65,3383,20,112679,3699,3567,0
16071,50000,2,2,1,33,0,0,0,0,0,0,33441,20668,22926,21767,13806,5320,2659,2917,4600,1000,5200,0,0
10586,160000,2,2,1,45,-1,-1,-1,-1,-1,-1,19477,10477,7396,5224,16989,1640,10528,7433,5245,17053,1647,30028,0
27734,80000,2,1,2,24,1,2,0,0,0,0,2254,620,4220,8540,8540,8540,0,3600,4500,0,0,4932,0
16371,200000,2,1,1,39,-1,-1,-1,-2,-1,-1,14510,7922,0,0,506,4408,7922,0,0,506,4408,0,0
3461,80000,2,3,1,37,0,0,0,0,0,0,63185,62209,61991,30597,30794,30684,5021,10036,3000,2000,2000,2000,0
5006,90000,2,3,0,24,-2,-2,-2,-1,0,0,3700,20833,23968,13574,6800,1830,20108,4000,13574,14,5,13162,0
21522,50000,2,2,2,22,0,0,0,0,0,0,51417,48260,43889,35324,24146,22914,2054,1981,1344,810,828,824,0
27195,470000,1,2,1,32,0,0,0,0,0,0,176838,181224,143173,145293,148871,152309,9000,7000,6000,6000,6000,6000,0
13722,60000,1,2,2,38,0,0,0,0,0,0,42184,42108,41300,40840,40366,39737,2014,1616,1566,1700,1600,1400,0
16250,310000,2,1,1,37,-2,-2,-2,-2,-2,-2,123,123,0,123,0,0,123,0,123,0,0,0,0
7021,170000,1,3,1,51,0,0,0,0,0,0,55396,56493,55594,50417,45347,46247,8000,6000,1709,1645,1653,1725,0
2850,50000,1,1,3,37,1,2,0,0,0,0,49457,47080,45833,45310,6313,5009,0,1200,1000,126,1000,0,0
10907,20000,2,3,1,45,0,0,0,0,-1,-1,16392,16367,12426,11449,341,20875,2000,2426,1000,407,21769,793,0
10470,80000,2,3,2,54,0,-1,-1,0,0,0,60980,1541,4822,4918,5188,5797,1541,4822,324,500,700,500,0
6601,20000,1,2,2,24,1,3,2,2,3,2,7719,7455,7187,8367,7945,7669,0,0,1300,0,0,1000,0
29257,20000,1,3,2,24,0,0,0,0,0,0,19438,16944,17990,19671,19244,19443,1273,1319,2000,674,693,693,0
19663,320000,2,1,2,44,-1,-1,-1,-1,-1,-1,29227,49177,143588,82261,44242,22999,49619,143588,82691,44242,24010,128424,0
12222,210000,2,1,2,35,0,0,0,-1,0,-1,44125,39465,23908,5088,792,150,1732,1000,5484,0,150,396,0
25933,320000,2,1,1,35,-1,2,-1,-1,-1,-1,6793,3659,232702,3529,14212,1166,5,232702,3529,14212,1200,8200,0
25901,500000,2,2,2,28,0,0,0,0,0,0,234957,215459,201715,141177,130352,126422,8086,7412,4721,3854,3622,3433,0
9901,20000,2,2,1,39,1,2,0,0,0,0,19565,18968,19612,16213,16812,18382,0,1300,717,1000,2000,1000,0
24317,170000,1,1,1,35,0,0,0,0,0,2,136460,139216,143695,145550,154113,151786,4800,6500,5500,10774,0,5500,0
6618,110000,1,2,2,26,2,0,0,0,0,2,28290,30516,39584,43581,48458,17129,3000,10000,5000,6000,0,2000,0
15092,360000,1,1,1,32,0,0,0,0,0,0,120533,124530,128518,134368,135626,134864,6000,6000,8000,4918,5000,3300,0
23944,20000,1,2,2,24,0,0,2,3,2,2,14068,16706,18342,17755,17967,17538,3200,2200,0,800,0,1401,0
29935,360000,1,2,1,45,-1,-1,-1,-1,-1,-1,18552,836,836,836,986,986,836,836,836,986,986,611,0
9281,500000,1,2,1,38,1,2,0,0,2,0,91662,88467,90193,94629,92621,80971,0,4500,7200,8,3403,2311,0
26868,260000,1,1,1,37,0,0,0,0,0,0,257456,261189,264520,249571,202144,197643,10621,9948,8914,6986,41000,7222,0
16279,110000,2,2,2,32,1,-1,-1,-1,-1,0,-296,1733,-153,6540,632,316,2345,0,7009,632,0,36049,0
18862,100000,2,2,2,27,0,0,2,0,0,0,21043,24372,23699,24794,26067,28630,4000,0,1794,2000,3000,1200,0
4228,160000,1,2,2,26,-1,-1,-1,0,-1,0,1236,1234,4888,4187,8995,9731,1234,4890,1010,8998,2005,3669,0
5942,30000,2,2,1,30,0,0,0,2,0,0,25156,25949,28478,27754,28186,30240,1500,3000,0,1001,2500,1200,0
21324,250000,1,1,1,50,1,-2,-1,-1,-1,-1,0,0,191,2160,0,900,0,191,2160,0,900,2000,0
14239,450000,1,1,2,26,0,0,0,-1,-1,-1,20571,37283,43482,5626,73516,11854,20000,20006,5676,74306,11889,13347,0
9787,360000,1,1,1,32,-1,-1,-1,0,0,0,2612,3218,6989,2729,1436,-14,3234,7021,6,7,0,0,0
24778,500000,1,2,1,41,1,2,0,0,0,0,169117,163094,161768,164438,162050,163456,0,7400,10000,6000,5907,6000,0
25671,200000,2,2,1,39,0,0,0,0,0,0,35465,36480,37893,39266,40120,40961,1600,2000,2000,1500,1479,1504,0
18200,230000,1,2,1,42,0,0,0,0,0,0,26644,27352,28121,33331,38459,42525,1440,1500,6000,6000,5000,1556,0
13778,50000,2,2,1,36,0,0,0,0,0,0,46801,38296,28923,29254,29313,29661,2839,1438,1159,1035,1196,1007,0
2381,110000,2,2,2,28,0,0,0,0,0,0,81449,83241,84960,86045,88060,93394,4000,4000,3400,3400,7000,3450,0
19803,280000,2,2,1,46,0,0,0,0,0,0,34433,34763,25048,24116,50483,47056,1383,1647,1004,41551,2056,1670,0
17273,160000,2,3,2,32,0,0,0,0,0,0,56099,41085,35673,28880,27678,25518,3000,3030,2000,5000,4000,3018,0
15404,160000,2,3,1,53,0,0,0,0,0,0,123760,124218,124438,112113,96459,93449,6018,5810,4591,3524,3542,3426,0
24437,260000,1,1,2,37,-2,-2,-2,-2,-2,-2,256,188,188,198,217,1825,188,188,198,217,1825,198,0
14287,280000,1,3,1,47,-1,-1,-2,-2,-1,-1,2479,3554,4746,2377,2390,3504,3564,4792,2384,2393,3524,2851,0
14483,30000,1,2,2,33,0,0,0,0,0,0,30247,29118,29997,30067,26709,13836,1590,1469,929,1265,886,66,0
4634,50000,2,1,2,27,0,-1,-1,-1,-1,-1,13301,1400,780,390,42958,44849,1400,780,390,42958,3500,0,0
26372,170000,2,1,1,45,0,0,0,0,0,0,166388,165243,156688,151405,127090,126388,7300,7067,6443,4617,4711,4673,0
4647,140000,1,2,2,50,0,0,0,0,0,-2,98668,88727,27203,27209,-20006,-30177,4410,1804,14000,10968,0,82000,0
25893,210000,2,2,2,28,0,0,0,0,2,2,26770,28001,31202,36968,32141,35018,2000,5000,8000,0,5000,0,0
9578,40000,2,1,1,27,0,0,0,0,0,0,40856,39045,39825,38847,31535,32159,2023,1803,1425,1293,1300,1339,0
5753,140000,1,3,1,56,0,0,0,0,0,0,7272,7906,8717,9046,9369,10165,1299,1500,1000,1000,1500,1000,0
11021,200000,2,3,2,29,0,0,-2,-2,-2,-2,98700,0,0,0,0,-3500,0,1000,0,0,0,3976,0
11080,100000,2,2,1,41,0,0,0,0,0,2,76828,77371,85154,84914,83097,1308,4000,10200,2100,2850,0,72375,0
10235,50000,2,1,2,23,-1,-1,-1,0,-1,-1,1300,628,4050,3050,1243,865,628,4050,0,1243,865,3000,0
4133,390000,2,1,2,26,-2,-1,-1,0,0,0,5044,1248,199466,200701,210885,213137,1248,201925,6195,30000,8000,8000,0
6014,30000,2,2,2,21,0,0,0,0,0,0,28871,28430,29051,29265,28267,28925,1802,1802,1358,1100,1151,1568,0
22710,300000,2,1,2,33,-1,-1,-1,-2,-2,-2,3854,142,0,0,0,0,142,0,0,0,0,0,0
3649,230000,2,2,1,36,0,0,-1,2,-1,2,52689,0,150,150,921,771,0,150,0,921,0,51362,0
1416,60000,2,1,2,25,0,0,0,0,0,0,57174,58559,60586,39144,39615,39334,3000,3800,3300,1900,1600,1500,0
1412,450000,1,3,1,58,-1,-1,-1,-1,-1,-1,8940,6239,5535,9856,819,863,6271,5740,9905,823,867,2488,0
18585,80000,2,2,1,27,0,0,0,0,0,0,42037,43134,44223,43032,43599,41557,2100,2100,2000,2293,1700,2000,0
13838,200000,1,2,2,31,-1,-1,-1,-1,-1,-1,7179,7626,3802,1271,1489,1260,7631,3803,1271,1489,1260,1373,0
22302,400000,2,2,1,30,0,0,0,0,0,0,68835,60549,63047,65508,66954,68411,2600,3000,3000,2000,2002,3020,0
22144,140000,2,2,1,29,0,0,0,0,0,0,129289,90352,85052,65758,46847,39777,3713,3546,2589,1960,1733,1379,0
23852,260000,2,3,1,57,-1,2,-1,2,-1,-1,1148,123,1668,446,123,35722,0,1668,0,490,35722,0,0
21254,170000,1,2,1,42,0,0,0,0,0,0,162880,164824,132485,120267,117453,115778,8000,6107,6000,4500,4500,4500,0
13968,180000,2,2,2,34,1,2,0,0,0,0,180373,176063,175324,177197,181041,180044,0,7632,6083,6671,7515,6413,0
11164,180000,2,1,1,33,-1,-1,-1,-1,-1,-1,3060,2337,766,316,4356,316,2337,766,316,4356,316,716,0
10193,210000,2,2,1,38,-1,-1,-1,-1,-1,-1,142,307,307,614,307,307,307,307,307,614,307,307,0
6444,110000,2,2,2,32,0,0,0,0,0,0,108159,106812,108464,108829,110557,106082,5400,5400,4100,4100,4100,4200,0
